PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202099,31MAR21,01APR20,31MAR21,255,Paediatric Clinical Immunology and Allergy Service,809,597,44,765,565,801,7,10915,7602,817,2389,5213,1
202099,31MAR21,01APR20,31MAR21,256,Paediatric Infectious Diseases Service,139,56,81,58,17,101,34,1039,739,99,235,504,1
202099,31MAR21,01APR20,31MAR21,257,Paediatric Dermatology Service,318,233,71,247,177,316,8,18658,13322,1612,4162,9160,1
202099,31MAR21,01APR20,31MAR21,258,Paediatric Respiratory Medicine Service,1403,1100,1108,295,265,1271,196,17187,12603,1268,2934,9669,1
202099,31MAR21,01APR20,31MAR21,259,Paediatric Nephrology Service,1033,870,277,756,709,963,92,7777,5983,438,693,5290,1
202099,31MAR21,01APR20,31MAR21,260,Paediatric Medical Oncology Service,4007,3372,1248,2759,2529,3874,415,8665,7371,247,383,6988,1
202099,31MAR21,01APR20,31MAR21,261,Paediatric Inherited Metabolic Medicine Service,242,177,78,164,139,235,23,1939,1487,143,135,1352,1
202099,31MAR21,01APR20,31MAR21,262,Paediatric Rheumatology Service,838,693,116,722,600,826,29,6369,4922,366,862,4036,1
202099,31MAR21,01APR20,31MAR21,263,Paediatric Diabetes Service,107,14,96,11,7,73,52,14468,11507,945,417,11090,1
202099,31MAR21,01APR20,31MAR21,264,Paediatric Cystic Fibrosis Service,127,100,51,76,64,121,7,2180,1675,66,65,1610,1
202099,31MAR21,01APR20,31MAR21,280,Paediatric Interventional Radiology Service,64,63,31,33,32,39,1,208,174,0,48,126,1
202099,31MAR21,01APR20,31MAR21,290,Community Paediatric Service,32,20,10,22,18,31,6,35600,28775,2687,6226,22549,1
202099,31MAR21,01APR20,31MAR21,291,Paediatric Neurodisability Service,40,36,16,24,23,40,2,9009,7196,577,1527,5669,1
202099,31MAR21,01APR20,31MAR21,300,General Internal Medicine Service,325809,103107,308560,17249,14609,229894,209538,129211,109963,5416,50389,59564,1
202099,31MAR21,01APR20,31MAR21,301,Gastroenterology Service,128733,108782,27909,100824,96583,107040,3996,269669,210058,16956,70181,139837,1
202099,31MAR21,01APR20,31MAR21,302,Endocrinology Service,12135,5176,9506,2629,2502,4886,2125,87411,63596,6164,14433,49163,1
202099,31MAR21,01APR20,31MAR21,303,Clinical Haematology Service,55469,50675,8930,46539,44552,53441,2520,237738,198087,9504,22330,175757,1
202099,31MAR21,01APR20,31MAR21,304,Clinical Physiology Service,8,7,2,6,6,7,1,58409,44706,3585,21977,22729,1
202099,31MAR21,01APR20,31MAR21,305,Clinical Pharmacology Service,526,202,491,35,32,222,130,1577,1219,120,227,992,1
202099,31MAR21,01APR20,31MAR21,306,Hepatology Service,3331,2082,2146,1185,1035,1831,270,45683,32736,5088,6409,26327,1
202099,31MAR21,01APR20,31MAR21,307,Diabetes Service,6737,2153,6312,425,397,2707,2122,139772,109582,11277,16287,93090,1
202099,31MAR21,01APR20,31MAR21,308,Blood and Marrow Transplantation Service,430,360,226,204,183,373,29,3755,3211,114,129,3082,1
202099,31MAR21,01APR20,31MAR21,309,Haemophilia Service,234,220,27,207,206,230,17,4706,3602,380,477,3125,1
202099,31MAR21,01APR20,31MAR21,310,Audio Vestibular Medicine Service,1,0,0,1,0,1,0,32371,26007,1738,8362,17645,1
202099,31MAR21,01APR20,31MAR21,311,Clinical Genetics Service,4,2,3,1,1,3,1,10039,8358,545,4889,3469,1
202099,31MAR21,01APR20,31MAR21,313,Clinical Immunology and Allergy Service,845,799,15,830,791,841,6,5972,4448,523,1295,3153,1
202099,31MAR21,01APR20,31MAR21,314,Rehabilitation Medicine Service,5332,2559,5245,87,49,2765,547,21987,17148,1412,3547,12726,1
202099,31MAR21,01APR20,31MAR21,315,Palliative Medicine Service,810,163,791,19,17,315,176,10840,10156,172,2055,8101,1
202099,31MAR21,01APR20,31MAR21,316,Clinical Immunology Service,721,713,13,708,700,721,0,3940,3040,236,476,2564,1
202099,31MAR21,01APR20,31MAR21,317,Allergy Service,696,665,11,685,655,696,3,10926,8110,939,3070,5040,1
202099,31MAR21,01APR20,31MAR21,318,Intermediate Care Service,1241,299,1241,0,0,616,57,87884,87126,544,13766,73360,1
202099,31MAR21,01APR20,31MAR21,319,Respite Care Service,221,0,221,0,0,221,0,,,,,,
202099,31MAR21,01APR20,31MAR21,320,Cardiology Service,56676,37107,40915,15761,14753,32316,12124,405175,319077,24160,129118,189959,1
202099,31MAR21,01APR20,31MAR21,321,Paediatric Cardiology Service,1221,1019,776,445,397,951,128,23520,17405,1459,4803,12602,1
202099,31MAR21,01APR20,31MAR21,322,Clinical Microbiology Service,29,27,7,22,21,27,4,9794,8287,691,3917,4370,1
202099,31MAR21,01APR20,31MAR21,323,Spinal Injuries Service,199,177,158,41,40,175,25,2859,2363,152,195,2168,1
202099,31MAR21,01APR20,31MAR21,324,Anticoagulant Service,4,4,1,3,3,3,0,69137,60807,3716,5209,55598,1
202099,31MAR21,01APR20,31MAR21,325,Sport and Exercise Medicine Service,1032,370,1032,0,0,976,971,1562,989,75,362,627,1
202099,31MAR21,01APR20,31MAR21,327,Cardiac Rehabilitation Service,4,2,4,0,0,3,2,10027,8261,569,1450,6721,1
202099,31MAR21,01APR20,31MAR21,328,Stroke Medicine Service,12258,6975,12230,28,23,5816,5496,10146,8145,490,4030,4115,1
202099,31MAR21,01APR20,31MAR21,329,Transient Ischaemic Attack Service,193,118,189,4,4,134,128,9919,8545,316,6780,1765,1
202099,31MAR21,01APR20,31MAR21,330,Dermatology Service,11996,11255,295,11701,11094,11928,88,368225,287206,20818,93213,193993,1
202099,31MAR21,01APR20,31MAR21,331,Congenital Heart Disease Service,79,67,53,26,25,73,22,7852,5285,588,866,4419,1
202099,31MAR21,01APR20,31MAR21,340,Respiratory Medicine Service,42464,17825,36272,6192,5183,16034,8607,237034,182688,14715,54616,128025,1
202099,31MAR21,01APR20,31MAR21,341,Respiratory Physiology Service,665,615,428,237,205,642,11,55693,43606,3930,13316,30290,1
202099,31MAR21,01APR20,31MAR21,342,Pulmonary Rehabilitation Service,,,,,,,,2298,2097,75,359,1738,1
202099,31MAR21,01APR20,31MAR21,343,Adult Cystic Fibrosis Service,367,138,183,184,73,313,51,2656,2113,207,62,2051,1
202099,31MAR21,01APR20,31MAR21,344,Complex Specialised Rehabilitation Service,43,37,43,0,0,12,1,1073,933,118,174,759,1
202099,31MAR21,01APR20,31MAR21,345,Specialist Rehabilitation Service,23,15,23,0,0,4,0,350,314,23,16,298,1
202099,31MAR21,01APR20,31MAR21,346,Local Specialist Rehabilitation Service,17,10,17,0,0,5,0,183,153,29,31,122,1
202099,31MAR21,01APR20,31MAR21,348,Post-COVID-19 Syndrome Service,,,,,,,,25,24,1,6,18,1
202099,31MAR21,01APR20,31MAR21,350,Infectious Diseases Service,3402,1362,3049,353,312,1123,700,125997,103349,6592,19782,83567,1
202099,31MAR21,01APR20,31MAR21,352,Tropical Medicine Service,22,12,21,1,1,9,8,15311,6179,164,1640,4539,1
202099,31MAR21,01APR20,31MAR21,360,Genitourinary Medicine Service,214,100,185,29,29,75,35,10508,8715,1106,1280,7435,1
202099,31MAR21,01APR20,31MAR21,361,Renal Medicine Service,14865,9037,11129,3736,3432,8005,3110,126240,100325,6627,8982,90896,1
202099,31MAR21,01APR20,31MAR21,370,Medical Oncology Service,35847,31916,6671,29176,27597,34997,3407,224301,191886,3444,15416,176470,1
202099,31MAR21,01APR20,31MAR21,371,Nuclear Medicine Service,44,42,20,24,24,44,0,3368,2906,69,993,1913,1
202099,31MAR21,01APR20,31MAR21,400,Neurology Service,13409,11135,5147,8262,7834,11363,2178,196691,145071,13169,42762,101626,1
202099,31MAR21,01APR20,31MAR21,401,Clinical Neurophysiology Service,146,142,36,110,109,145,2,19153,15934,1326,14490,1444,1
202099,31MAR21,01APR20,31MAR21,410,Rheumatology Service,11548,10245,1446,10102,9523,10969,469,263498,197782,14325,30476,167305,1
202099,31MAR21,01APR20,31MAR21,420,Paediatric Service,55275,10332,50946,4329,3242,52160,41045,197093,152606,14511,64976,87587,1
202099,31MAR21,01APR20,31MAR21,421,Paediatric Neurology Service,1065,856,413,652,557,974,134,11584,8830,691,1893,6937,1
202099,31MAR21,01APR20,31MAR21,422,Neonatal Critical Care Service,13939,5424,13928,11,11,11096,620,7777,6431,476,2328,4103,1
202099,31MAR21,01APR20,31MAR21,424,Well Baby Service,34539,1504,34538,1,1,34005,317,2274,1733,248,589,1144,1
202099,31MAR21,01APR20,31MAR21,430,Elderly Medicine Service,74374,23098,73336,1038,837,25404,22896,36648,28142,1841,12156,15928,1
202099,31MAR21,01APR20,31MAR21,450,Dental Medicine Service,175,173,3,172,171,175,2,9359,7139,796,2107,4809,1
202099,31MAR21,01APR20,31MAR21,460,Medical Ophthalmology Service,717,714,6,711,709,716,0,8678,6941,611,1098,5843,1
202099,31MAR21,01APR20,31MAR21,499,"Non-UK Provider; specialty function not known, tre",4,0,4,0,0,4,4,,,,,,
202099,31MAR21,01APR20,31MAR21,501,Obstetrics Service,80766,45085,80034,732,688,77798,1498,394748,326181,21314,84940,241181,1
202099,31MAR21,01APR20,31MAR21,502,Gynaecology Service,38282,24103,24732,13550,12178,36847,16895,380395,295405,20044,141199,154205,1
202099,31MAR21,01APR20,31MAR21,503,Gynaecological Oncology Service,1578,1416,1159,419,399,1472,80,27812,21889,1284,9237,12652,1
202099,31MAR21,01APR20,31MAR21,560,Midwifery Service,18129,7477,18110,19,0,17371,155,324516,269023,15225,56443,212580,1
202099,31MAR21,01APR20,31MAR21,650,Physiotherapy Service,36,28,11,25,25,32,4,334920,281375,23090,79250,200948,1
202099,31MAR21,01APR20,31MAR21,651,Occupational Therapy Service,0,0,0,0,0,0,0,42077,36159,2558,11160,24993,1
202099,31MAR21,01APR20,31MAR21,652,Speech and Language Therapy Service,,,,,,,,20820,18326,672,3817,14483,1
202099,31MAR21,01APR20,31MAR21,653,Podiatry Service,89,71,1,88,70,89,0,58641,49890,2577,7221,40610,1
202099,31MAR21,01APR20,31MAR21,654,Dietetics Service,2,1,0,2,1,2,0,68353,58239,4140,15801,42367,1
202099,31MAR21,01APR20,31MAR21,655,Orthoptics Service,4,2,2,2,2,3,1,47457,34322,5331,8050,26272,1
202099,31MAR21,01APR20,31MAR21,656,Clinical Psychology Service,6,1,5,1,1,6,2,19703,16784,1324,2690,14094,1
202099,31MAR21,01APR20,31MAR21,657,Prosthetics Service,,,,,,,,1105,978,32,133,845,1
202099,31MAR21,01APR20,31MAR21,658,Orthotics Service,2,1,2,0,0,2,2,24850,20204,1602,7012,13192,1
202099,31MAR21,01APR20,31MAR21,660,Art Therapy Service,,,,,,,,25,25,0,0,25,1
202099,31MAR21,01APR20,31MAR21,661,Music Therapy Service,,,,,,,,1,1,0,0,1,1
202099,31MAR21,01APR20,31MAR21,662,Optometry Service,1,1,0,1,1,1,0,9623,7358,711,2390,4968,1
202099,31MAR21,01APR20,31MAR21,663,Podiatric Surgery Service,56,51,1,55,50,56,0,2118,1304,125,240,1064,1
202099,31MAR21,01APR20,31MAR21,700,Learning Disability Service,205,0,188,17,0,173,30,14954,12854,978,3219,9635,1
202099,31MAR21,01APR20,31MAR21,710,Adult Mental Health Service,5348,19,5346,2,0,3711,2905,125617,98609,13608,12443,86166,1
202099,31MAR21,01APR20,31MAR21,711,Child and Adolescent Psychiatry Service,149,3,145,4,2,123,53,44143,37802,3409,6237,31565,1
202099,31MAR21,01APR20,31MAR21,712,Forensic Psychiatry Service,127,0,127,0,0,54,14,1456,1335,60,224,1111,1
202099,31MAR21,01APR20,31MAR21,713,Medical Psychotherapy Service,18,17,0,18,17,18,0,5247,4118,296,406,3712,1
202099,31MAR21,01APR20,31MAR21,715,Old Age Psychiatry Service,946,14,946,0,0,735,453,22470,18623,774,3499,15124,1
202099,31MAR21,01APR20,31MAR21,720,Eating Disorders Service,4,0,4,0,0,4,0,1887,1635,70,156,1479,1
202099,31MAR21,01APR20,31MAR21,721,Addiction Service,32,18,32,0,0,32,1,239,126,72,39,87,1
202099,31MAR21,01APR20,31MAR21,722,Liaison Psychiatry Service,6,1,6,0,0,6,5,1400,1214,85,407,807,1
202099,31MAR21,01APR20,31MAR21,723,Psychiatric Intensive Care Service,37,0,37,0,0,24,7,,,,,,
202099,31MAR21,01APR20,31MAR21,724,Perinatal Mental Health Service,10,0,10,0,0,10,4,710,477,89,35,442,1
202099,31MAR21,01APR20,31MAR21,725,Mental Health Recovery and Rehabilitation Service,5,0,5,0,0,5,3,442,316,59,66,250,1
202099,31MAR21,01APR20,31MAR21,727,Dementia Assessment Service,,,,,,,,324,316,6,29,287,1
202099,31MAR21,01APR20,31MAR21,800,Clinical Oncology Service,35131,31462,5283,29848,28440,33983,2559,278191,246349,4195,35017,211326,1
202099,31MAR21,01APR20,31MAR21,811,Interventional Radiology Service,5646,5188,1564,4082,3883,4691,69,7011,6457,171,3908,2549,1
202099,31MAR21,01APR20,31MAR21,812,Diagnostic Imaging Service,792,734,104,688,643,748,6,419248,399643,4899,241404,158237,1
202099,31MAR21,01APR20,31MAR21,822,Chemical Pathology Service,330,306,37,293,287,317,13,10181,7241,839,1751,5490,1
202099,31MAR21,01APR20,31MAR21,834,Medical Virology Service,1,0,1,0,0,1,0,25165,19637,994,11956,7681,1
202099,31MAR21,01APR20,31MAR21,840,Audiology Service,4,3,2,2,2,4,2,108960,98843,4407,39532,59311,1
202099,31MAR21,01APR20,31MAR21,920,Diabetic Education Service,,,,,,,,276,266,8,84,182,1
202099,28FEB21,01APR20,31MAR21,&,Not Known,608,349,488,120,94,531,87,8158,6685,500,1428,5220,1
202099,28FEB21,01APR20,31MAR21,100,General Surgery Service,84997,57656,55493,29504,27559,76022,41406,196869,155309,10330,59486,95823,1
202099,28FEB21,01APR20,31MAR21,101,Urology Service,39773,32179,18695,21078,19308,36751,9109,278695,211209,14717,60307,150902,1
202099,28FEB21,01APR20,31MAR21,102,Transplant Surgery Service,640,491,492,148,136,460,200,7131,5510,401,387,5123,1
202099,28FEB21,01APR20,31MAR21,103,Breast Surgery Service,4396,4223,1355,3041,2943,4348,64,135693,110970,6015,55183,55787,1
202099,28FEB21,01APR20,31MAR21,104,Colorectal Surgery Service,18391,15686,6148,12243,11866,16784,2922,87900,68128,4600,30118,38010,1
202099,28FEB21,01APR20,31MAR21,105,Hepatobiliary and Pancreatic Surgery Service,1933,1273,1774,159,149,1264,666,7614,5812,399,1597,4215,1
202099,28FEB21,01APR20,31MAR21,106,Upper Gastrointestinal Surgery Service,5621,4651,2423,3198,3069,4851,1148,18258,14082,1205,6090,7992,1
202099,28FEB21,01APR20,31MAR21,107,Vascular Surgery Service,5377,4045,4204,1173,1053,4271,1931,47757,33349,2967,13365,19984,1
202099,28FEB21,01APR20,31MAR21,108,Spinal Surgery Service,2550,2114,1619,931,875,2230,563,28323,21575,1385,6513,15062,1
202099,28FEB21,01APR20,31MAR21,110,Trauma and Orthopaedic Service,44753,37162,30751,14002,13318,39447,17355,526517,408325,29840,135424,272900,1
202099,28FEB21,01APR20,31MAR21,120,Ear Nose and Throat Service,10150,8028,6119,4031,3811,9665,3847,234929,168123,16650,66614,101509,1
202099,28FEB21,01APR20,31MAR21,130,Ophthalmology Service,38986,37294,1889,37097,35997,38848,772,676827,497729,48991,117532,378604,1
202099,28FEB21,01APR20,31MAR21,140,Oral Surgery Service,6052,5645,902,5150,4932,5958,486,69858,52463,5373,22372,28937,1
202099,28FEB21,01APR20,31MAR21,141,Restorative Dentistry Service,249,231,19,230,224,234,3,25950,19288,1359,3099,13965,1
202099,28FEB21,01APR20,31MAR21,142,Paediatric Dentistry Service,1005,909,31,974,879,1005,3,10578,7629,1024,2018,5168,1
202099,28FEB21,01APR20,31MAR21,143,Orthodontic Service,9,8,2,7,6,9,1,56747,39990,3521,2751,36918,1
202099,28FEB21,01APR20,31MAR21,144,Maxillofacial Surgery Service,4555,3930,1636,2919,2726,4429,1046,49325,35167,3602,12987,22180,1
202099,28FEB21,01APR20,31MAR21,145,Oral and Maxillofacial Surgery Service,,,,,,,,187,175,12,9,166,1
202099,28FEB21,01APR20,31MAR21,150,Neurosurgical Service,4750,3909,4132,618,574,3656,1538,34216,25947,1713,9106,16841,1
202099,28FEB21,01APR20,31MAR21,160,Plastic Surgery Service,13181,11852,3590,9591,8989,12954,2426,85313,63144,4577,18067,44714,1
202099,28FEB21,01APR20,31MAR21,161,Burns Care Service,400,247,365,35,32,363,285,5835,4664,290,1144,3520,1
202099,28FEB21,01APR20,31MAR21,170,Cardiothoracic Surgery Service,563,463,556,7,5,391,71,3729,2971,126,947,2024,1
202099,28FEB21,01APR20,31MAR21,171,Paediatric Surgery Service,3213,2383,2176,1037,942,2770,1102,17528,12563,1265,5123,7440,1
202099,28FEB21,01APR20,31MAR21,172,Cardiac Surgery Service,1277,1038,1263,14,13,794,200,5984,4674,232,1301,3373,1
202099,28FEB21,01APR20,31MAR21,173,Thoracic Surgery Service,1609,1398,1530,79,69,1425,214,5484,4532,222,1209,3323,1
202099,28FEB21,01APR20,31MAR21,174,Cardiothoracic Transplantation Service,109,95,87,22,20,91,40,1466,1081,51,30,1051,1
202099,28FEB21,01APR20,31MAR21,180,Emergency Medicine Service,41101,9870,41063,38,31,40401,40316,14726,12744,757,9727,3017,1
202099,28FEB21,01APR20,31MAR21,190,Anaesthetic Service,712,588,448,264,251,481,175,66101,55066,2381,25630,29436,1
202099,28FEB21,01APR20,31MAR21,191,Pain Management Service,5804,5255,157,5647,5140,5729,76,67408,52448,4752,13531,38917,1
202099,28FEB21,01APR20,31MAR21,192,Intensive Care Medicine Service,3669,2742,3665,4,4,1447,1214,1324,1088,73,649,439,1
202099,28FEB21,01APR20,31MAR21,199,"Non-UK Provider; specialty function not known, tre",629,0,629,0,0,169,82,25,0,5,0,0,1
202099,28FEB21,01APR20,31MAR21,211,Paediatric Urology Service,1084,958,449,635,583,1048,118,8691,6234,650,1911,4323,1
202099,28FEB21,01APR20,31MAR21,212,Paediatric Transplantation Surgery Service,10,8,8,2,1,8,2,15,14,0,1,13,1
202099,28FEB21,01APR20,31MAR21,213,Paediatric Gastrointestinal Surgery Service,5,5,4,1,1,5,0,12,7,1,7,0,1
202099,28FEB21,01APR20,31MAR21,214,Paediatric Trauma and Orthopaedic Service,1109,956,759,350,314,1051,341,30375,21122,2567,7465,13657,1
202099,28FEB21,01APR20,31MAR21,215,Paediatric Ear Nose and Throat Service,954,824,511,443,417,914,162,16823,11132,1263,3958,7174,1
202099,28FEB21,01APR20,31MAR21,216,Paediatric Ophthalmology Service,299,276,63,236,222,297,10,40381,26578,4673,7057,19521,1
202099,28FEB21,01APR20,31MAR21,217,Paediatric Oral and Maxillofacial Surgery Service,178,151,117,61,58,172,93,1702,1262,127,508,754,1
202099,28FEB21,01APR20,31MAR21,218,Paediatric Neurosurgery Service,622,532,426,196,187,492,118,2551,2028,128,462,1566,1
202099,28FEB21,01APR20,31MAR21,219,Paediatric Plastic Surgery Service,885,776,509,376,347,874,374,7382,5788,498,1710,4078,1
202099,28FEB21,01APR20,31MAR21,220,Paediatric Burns Care Service,258,219,230,28,27,245,188,2444,2110,119,479,1631,1
202099,28FEB21,01APR20,31MAR21,221,Paediatric Cardiac Surgery Service,225,201,217,8,5,127,12,160,151,4,59,92,1
202099,28FEB21,01APR20,31MAR21,222,Paediatric Thoracic Surgery Service,3,3,3,0,0,2,0,34,25,0,10,15,1
202099,28FEB21,01APR20,31MAR21,223,Paediatric Epilepsy Service,35,25,26,9,7,35,6,4595,3643,296,565,3078,1
202099,28FEB21,01APR20,31MAR21,241,Paediatric Pain Management Service,,,,,,,,413,348,16,66,282,1
202099,28FEB21,01APR20,31MAR21,242,Paediatric Intensive Care Service,642,476,642,0,0,262,203,184,165,18,14,151,1
202099,28FEB21,01APR20,31MAR21,251,Paediatric Gastroenterology Service,1985,1788,420,1565,1495,1933,130,12519,9244,808,1819,7425,1
202099,28FEB21,01APR20,31MAR21,252,Paediatric Endocrinology Service,876,789,131,745,709,857,27,9694,7143,666,1175,5967,1
202099,28FEB21,01APR20,31MAR21,253,Paediatric Clinical Haematology Service,2371,2112,482,1889,1812,2304,191,7944,6193,421,685,5508,1
202099,28FEB21,01APR20,31MAR21,254,Paediatric Audio Vestibular Medicine Service,25,23,5,20,19,22,0,6984,4918,662,1991,2927,1
202099,28FEB21,01APR20,31MAR21,255,Paediatric Clinical Immunology and Allergy Service,638,507,46,592,478,632,23,9958,6553,762,1950,4603,1
202099,28FEB21,01APR20,31MAR21,256,Paediatric Infectious Diseases Service,152,69,94,58,18,94,28,750,537,62,136,401,1
202099,28FEB21,01APR20,31MAR21,257,Paediatric Dermatology Service,169,116,42,127,91,168,10,15704,10936,1317,3383,7553,1
202099,28FEB21,01APR20,31MAR21,258,Paediatric Respiratory Medicine Service,1089,916,818,271,238,1012,104,14545,10587,1235,2570,8017,1
202099,28FEB21,01APR20,31MAR21,259,Paediatric Nephrology Service,965,825,291,674,642,869,86,6505,4949,366,538,4411,1
202099,28FEB21,01APR20,31MAR21,260,Paediatric Medical Oncology Service,3441,2908,1085,2356,2199,3336,382,7242,6095,231,300,5795,1
202099,28FEB21,01APR20,31MAR21,261,Paediatric Inherited Metabolic Medicine Service,195,161,58,137,123,192,17,1619,1270,97,124,1146,1
202099,28FEB21,01APR20,31MAR21,262,Paediatric Rheumatology Service,713,565,82,631,504,701,11,5344,4191,287,733,3458,1
202099,28FEB21,01APR20,31MAR21,263,Paediatric Diabetes Service,67,12,58,9,7,59,48,12553,10039,869,317,9722,1
202099,28FEB21,01APR20,31MAR21,264,Paediatric Cystic Fibrosis Service,120,91,45,75,54,118,8,1628,1282,58,50,1232,1
202099,28FEB21,01APR20,31MAR21,280,Paediatric Interventional Radiology Service,60,57,27,33,32,41,1,200,155,3,24,131,1
202099,28FEB21,01APR20,31MAR21,290,Community Paediatric Service,36,14,18,18,14,36,18,30300,24445,2325,5519,18926,1
202099,28FEB21,01APR20,31MAR21,291,Paediatric Neurodisability Service,39,36,12,27,26,39,2,7671,6094,582,1296,4798,1
202099,28FEB21,01APR20,31MAR21,300,General Internal Medicine Service,288500,95419,275010,13490,11436,198424,182109,104352,88650,4454,48868,39776,1
202099,28FEB21,01APR20,31MAR21,301,Gastroenterology Service,104988,88320,24285,80703,77769,86480,4074,226751,172094,13123,56150,115944,1
202099,28FEB21,01APR20,31MAR21,302,Endocrinology Service,11255,4737,9151,2104,2006,4468,2250,72090,50038,4770,10961,39077,1
